SITE,DEPLOYMENT,NIGHT,SPECIES,COUNT,MLE
001-00017,001-000171,2016-07-04,PESU,1.0,0.5965052
001-00017,001-000171,2016-07-05,EPFU,11.0,0.0
001-00017,001-000171,2016-07-05,LABO,2.0,0.015163
001-00017,001-000171,2016-07-05,LACI,8.0,1.24e-5
001-00017,001-000171,2016-07-05,LANO,0.0,1.0
001-00017,001-000171,2016-07-05,MYLU,0.0,1.0
001-00017,001-000171,2016-07-05,MYSE,1.0,0.0310651
001-00017,001-000171,2016-07-05,NYHU,2.0,0.5047205
001-00017,001-000171,2016-07-05,PESU,2.0,0.0419708
001-00017,001-000171,2016-07-06,EPFU,17.0,0.0
001-00017,001-000171,2016-07-06,LABO,1.0,0.1800023
001-00017,001-000171,2016-07-06,LACI,5.0,0.020116
001-00017,001-000171,2016-07-06,LANO,0.0,1.0
001-00017,001-000171,2016-07-06,MYLU,0.0,1.0
001-00017,001-000171,2016-07-06,MYSE,0.0,1.0
001-00017,001-000171,2016-07-06,NYHU,1.0,0.6578555
001-00017,001-000171,2016-07-06,PESU,0.0,1.0
001-00017,001-000171,2016-07-07,EPFU,6.0,1.31e-5
001-00017,001-000171,2016-07-07,LABO,5.0,0.0408973
001-00017,001-000171,2016-07-07,LACI,2.0,0.1836774
001-00017,001-000171,2016-07-07,LANO,0.0,1.0
001-00017,001-000171,2016-07-07,MYLU,1.0,1.0
001-00017,001-000171,2016-07-07,MYSE,0.0,1.0
001-00017,001-000171,2016-07-07,NYHU,44.0,0.0
001-00017,001-000171,2016-07-07,PESU,0.0,1.0
001-00017,001-000171,2016-07-08,EPFU,9.0,3e-7
001-00017,001-000171,2016-07-08,LABO,3.0,0.8356052
001-00017,001-000171,2016-07-08,LACI,6.0,3.264e-4
001-00017,001-000171,2016-07-08,LANO,1.0,1.0
001-00017,001-000171,2016-07-08,MYLU,0.0,1.0
001-00017,001-000171,2016-07-08,MYSE,1.0,0.0270339
001-00017,001-000171,2016-07-08,NYHU,71.0,0.0
001-00017,001-000171,2016-07-08,PESU,0.0,1.0
001-00017,001-000171,2016-07-09,EPFU,16.0,0.0
001-00017,001-000171,2016-07-09,LABO,3.0,0.2175794
001-00017,001-000171,2016-07-09,LACI,8.0,1.157e-4
001-00017,001-000171,2016-07-09,LANO,2.0,1.0
001-00017,001-000171,2016-07-09,MYLU,0.0,1.0
001-00017,001-000171,2016-07-09,MYSE,0.0,1.0
001-00017,001-000171,2016-07-09,NYHU,30.0,0.0
001-00017,001-000171,2016-07-09,PESU,1.0,0.7940111
001-00017,001-000171,2016-07-10,EPFU,12.0,0.0
001-00017,001-000171,2016-07-10,LABO,6.0,3.343e-4
001-00017,001-000171,2016-07-10,LACI,2.0,0.4652927
001-00017,001-000171,2016-07-10,LANO,1.0,1.0
001-00017,001-000171,2016-07-10,MYLU,0.0,1.0
001-00017,001-000171,2016-07-10,MYSE,1.0,0.0527567
001-00017,001-000171,2016-07-10,NYHU,20.0,0.0
001-00017,001-000171,2016-07-10,PESU,1.0,0.8413177
001-00017,001-000171,2016-07-11,EPFU,4.0,6.41e-4
001-00017,001-000171,2016-07-11,LABO,1.0,0.3780341
001-00017,001-000171,2016-07-11,LACI,2.0,0.1001574
001-00017,001-000171,2016-07-11,LANO,0.0,1.0
001-00017,001-000171,2016-07-11,MYLU,0.0,1.0
001-00017,001-000171,2016-07-11,MYSE,0.0,1.0
001-00017,001-000171,2016-07-11,NYHU,5.0,0.0049189
001-00017,001-000171,2016-07-11,PESU,0.0,1.0
001-00017,001-000172,2016-07-04,EPFU,4.0,0.0236487
001-00017,001-000172,2016-07-04,LABO,9.0,1e-7
001-00017,001-000172,2016-07-04,LACI,8.0,3e-7
001-00017,001-000172,2016-07-04,LANO,2.0,0.9980657
001-00017,001-000172,2016-07-04,MYLU,1.0,1.0
001-00017,001-000172,2016-07-04,MYSE,1.0,0.0993257
001-00017,001-000172,2016-07-04,NYHU,17.0,1.41e-5
001-00017,001-000172,2016-07-04,PESU,0.0,1.0
001-00017,001-000172,2016-07-05,EPFU,4.0,0.0123805
001-00017,001-000172,2016-07-05,LABO,11.0,0.0
001-00017,001-000172,2016-07-05,LACI,3.0,0.0264214
001-00017,001-000172,2016-07-05,LANO,2.0,0.8358869
001-00017,001-000172,2016-07-05,MYLU,2.0,0.852691
001-00017,001-000172,2016-07-05,MYSE,7.0,0.0
001-00017,001-000172,2016-07-05,NYHU,19.0,1.06e-5
001-00017,001-000172,2016-07-05,PESU,0.0,1.0
001-00017,001-000172,2016-07-06,EPFU,4.0,9.257e-4
001-00017,001-000172,2016-07-06,LABO,5.0,0.0011146
001-00017,001-000172,2016-07-06,LACI,2.0,0.1074174
001-00017,001-000172,2016-07-06,LANO,0.0,1.0
001-00017,001-000172,2016-07-06,MYLU,1.0,0.9575944
001-00017,001-000172,2016-07-06,MYSE,1.0,0.0899342
001-00017,001-000172,2016-07-06,NYHU,17.0,5e-7
001-00017,001-000172,2016-07-06,PESU,1.0,0.7837646
001-00017,001-000172,2016-07-07,EPFU,4.0,0.0300264
001-00017,001-000172,2016-07-07,LABO,17.0,0.0
001-00017,001-000172,2016-07-07,LACI,3.0,0.0395736
001-00017,001-000172,2016-07-07,LANO,3.0,0.4664219
001-00017,001-000172,2016-07-07,MYLU,1.0,1.0
001-00017,001-000172,2016-07-07,MYSE,0.0,1.0
001-00017,001-000172,2016-07-07,NYHU,18.0,8.241e-4
001-00017,001-000172,2016-07-07,PESU,1.0,1.0
001-00017,001-000172,2016-07-08,EPFU,8.0,4.3e-6
001-00017,001-000172,2016-07-08,LABO,14.0,0.0
001-00017,001-000172,2016-07-08,LACI,7.0,2.85e-5
001-00017,001-000172,2016-07-08,LANO,0.0,1.0
001-00017,001-000172,2016-07-08,MYLU,1.0,1.0
001-00017,001-000172,2016-07-08,MYSE,0.0,1.0
001-00017,001-000172,2016-07-08,NYHU,58.0,0.0
001-00017,001-000172,2016-07-08,PESU,1.0,1.0
001-00017,001-000172,2016-07-09,EPFU,10.0,1.2e-6
001-00017,001-000172,2016-07-09,LABO,19.0,0.0
001-00017,001-000172,2016-07-09,LACI,5.0,0.0055476
001-00017,001-000172,2016-07-09,LANO,3.0,0.9816466
001-00017,001-000172,2016-07-09,MYLU,4.0,0.6136024
001-00017,001-000172,2016-07-09,MYSE,1.0,0.2797041
001-00017,001-000172,2016-07-09,NYHU,34.0,0.0
001-00017,001-000172,2016-07-09,PESU,1.0,1.0
001-00017,001-000172,2016-07-10,EPFU,1.0,0.9362008
001-00017,001-000172,2016-07-10,LABO,17.0,0.0
001-00017,001-000172,2016-07-10,LACI,1.0,0.6055784
001-00017,001-000172,2016-07-10,LANO,4.0,0.0141765
001-00017,001-000172,2016-07-10,MYLU,8.0,0.016844
001-00017,001-000172,2016-07-10,MYSE,0.0,1.0
001-00017,001-000172,2016-07-10,NYHU,30.0,0.0
001-00017,001-000172,2016-07-10,PESU,2.0,0.8311127
001-00017,001-000172,2016-07-11,EPFU,2.0,0.4021419
001-00017,001-000172,2016-07-11,LABO,10.0,0.0
001-00017,001-000172,2016-07-11,LACI,0.0,1.0
001-00017,001-000172,2016-07-11,LANO,4.0,0.0268963
001-00017,001-000172,2016-07-11,MYLU,2.0,0.813438
001-00017,001-000172,2016-07-11,MYSE,0.0,1.0
001-00017,001-000172,2016-07-11,NYHU,9.0,0.0740601
001-00017,001-000172,2016-07-11,PESU,2.0,0.422192
001-00018,001-000181,2016-07-03,EPFU,2.0,0.0161726
001-00018,001-000181,2016-07-03,LABO,0.0,1.0
001-00018,001-000181,2016-07-03,LACI,0.0,1.0
001-00018,001-000181,2016-07-03,LANO,0.0,1.0
001-00018,001-000181,2016-07-03,MYLU,0.0,1.0
001-00018,001-000181,2016-07-03,MYSE,0.0,1.0
001-00018,001-000181,2016-07-03,NYHU,0.0,1.0
001-00018,001-000181,2016-07-03,PESU,0.0,1.0
001-00018,001-000181,2016-07-04,EPFU,1.0,0.1271714
001-00018,001-000181,2016-07-04,LABO,0.0,1.0
001-00018,001-000181,2016-07-04,LACI,0.0,1.0
001-00018,001-000181,2016-07-04,LANO,0.0,1.0
001-00018,001-000181,2016-07-04,MYLU,0.0,1.0
001-00018,001-000181,2016-07-04,MYSE,0.0,1.0
001-00018,001-000181,2016-07-04,NYHU,0.0,1.0
001-00018,001-000181,2016-07-04,PESU,0.0,1.0
001-00018,001-000181,2016-07-05,EPFU,3.0,0.0020567
001-00018,001-000181,2016-07-05,LABO,0.0,1.0
001-00018,001-000181,2016-07-05,LACI,0.0,1.0
001-00018,001-000181,2016-07-05,LANO,0.0,1.0
001-00018,001-000181,2016-07-05,MYLU,0.0,1.0
001-00018,001-000181,2016-07-05,MYSE,0.0,1.0
001-00018,001-000181,2016-07-05,NYHU,0.0,1.0
001-00018,001-000181,2016-07-05,PESU,0.0,1.0
001-00018,001-000181,2016-07-06,EPFU,2.0,0.0175071
001-00018,001-000181,2016-07-06,LABO,1.0,0.1169145
001-00018,001-000181,2016-07-06,LACI,0.0,1.0
001-00018,001-000181,2016-07-06,LANO,0.0,1.0
001-00018,001-000181,2016-07-06,MYLU,0.0,1.0
001-00018,001-000181,2016-07-06,MYSE,0.0,1.0
001-00018,001-000181,2016-07-06,NYHU,1.0,0.6642726
001-00018,001-000181,2016-07-06,PESU,0.0,1.0
001-00018,001-000181,2016-07-07,EPFU,2.0,0.0161721
001-00018,001-000181,2016-07-07,LABO,0.0,1.0
001-00018,001-000181,2016-07-07,LACI,0.0,1.0
001-00018,001-000181,2016-07-07,LANO,0.0,1.0
001-00018,001-000181,2016-07-07,MYLU,0.0,1.0
001-00018,001-000181,2016-07-07,MYSE,0.0,1.0
001-00018,001-000181,2016-07-07,NYHU,0.0,1.0
001-00018,001-000181,2016-07-07,PESU,1.0,0.0422318
001-00018,001-000181,2016-07-08,EPFU,4.0,2.616e-4
001-00018,001-000181,2016-07-08,LABO,0.0,1.0
001-00018,001-000181,2016-07-08,LACI,0.0,1.0
001-00018,001-000181,2016-07-08,LANO,0.0,1.0
001-00018,001-000181,2016-07-08,MYLU,0.0,1.0
001-00018,001-000181,2016-07-08,MYSE,0.0,1.0
001-00018,001-000181,2016-07-08,NYHU,0.0,1.0
001-00018,001-000181,2016-07-08,PESU,0.0,1.0
001-00018,001-000181,2016-07-09,EPFU,9.0,0.0
001-00018,001-000181,2016-07-09,LABO,0.0,1.0
001-00018,001-000181,2016-07-09,LACI,0.0,1.0
001-00018,001-000181,2016-07-09,LANO,1.0,1.0
001-00018,001-000181,2016-07-09,MYLU,0.0,1.0
001-00018,001-000181,2016-07-09,MYSE,0.0,1.0
001-00018,001-000181,2016-07-09,NYHU,1.0,0.2166096
001-00018,001-000181,2016-07-09,PESU,0.0,1.0
001-00018,001-000182,2016-07-03,EPFU,40.0,0.0
001-00018,001-000182,2016-07-03,LABO,9.0,7.526e-4
001-00018,001-000182,2016-07-03,LACI,13.0,1.77e-5
001-00018,001-000182,2016-07-03,LANO,1.0,1.0
001-00018,001-000182,2016-07-03,MYLU,2.0,0.9844834
001-00018,001-000182,2016-07-03,MYSE,7.0,0.0
001-00018,001-000182,2016-07-03,NYHU,64.0,0.0
001-00018,001-000182,2016-07-03,PESU,4.0,0.1237312
001-00018,001-000182,2016-07-04,EPFU,85.0,0.0
001-00018,001-000182,2016-07-04,LABO,6.0,0.2110517
001-00018,001-000182,2016-07-04,LACI,32.0,0.0
001-00018,001-000182,2016-07-04,LANO,7.0,1.0
001-00018,001-000182,2016-07-04,MYLU,0.0,1.0
001-00018,001-000182,2016-07-04,MYSE,10.0,0.0
001-00018,001-000182,2016-07-04,NYHU,88.0,0.0
001-00018,001-000182,2016-07-04,PESU,7.0,0.0019087
001-00018,001-000182,2016-07-05,EPFU,28.0,0.0
001-00018,001-000182,2016-07-05,LABO,27.0,0.0
001-00018,001-000182,2016-07-05,LACI,33.0,0.0
001-00018,001-000182,2016-07-05,LANO,7.0,1.0
001-00018,001-000182,2016-07-05,MYLU,5.0,0.962246
001-00018,001-000182,2016-07-05,MYSE,5.0,4.4e-6
001-00018,001-000182,2016-07-05,NYHU,113.0,0.0
001-00018,001-000182,2016-07-05,PESU,12.0,2.302e-4
001-00018,001-000182,2016-07-06,EPFU,92.0,0.0
001-00018,001-000182,2016-07-06,LABO,24.0,0.0
001-00018,001-000182,2016-07-06,LACI,79.0,0.0
001-00018,001-000182,2016-07-06,LANO,8.0,1.0
001-00018,001-000182,2016-07-06,MYLU,2.0,1.0
001-00018,001-000182,2016-07-06,MYSE,0.0,1.0
001-00018,001-000182,2016-07-06,NYHU,173.0,0.0
001-00018,001-000182,2016-07-06,PESU,7.0,0.1566137
001-00018,001-000182,2016-07-07,EPFU,67.0,0.0
001-00018,001-000182,2016-07-07,LABO,32.0,0.0
001-00018,001-000182,2016-07-07,LACI,51.0,0.0
001-00018,001-000182,2016-07-07,LANO,5.0,1.0
001-00018,001-000182,2016-07-07,MYLU,5.0,0.9902277
001-00018,001-000182,2016-07-07,MYSE,1.0,0.5701858
001-00018,001-000182,2016-07-07,NYHU,137.0,0.0
001-00018,001-000182,2016-07-07,PESU,7.0,0.1347614
001-00018,001-000182,2016-07-08,EPFU,63.0,0.0
001-00018,001-000182,2016-07-08,LABO,9.0,0.0041501
001-00018,001-000182,2016-07-08,LACI,22.0,0.0
001-00018,001-000182,2016-07-08,LANO,7.0,1.0
001-00018,001-000182,2016-07-08,MYLU,4.0,0.5236277
001-00018,001-000182,2016-07-08,MYSE,1.0,0.2645357
001-00018,001-000182,2016-07-08,NYHU,88.0,0.0
001-00018,001-000182,2016-07-08,PESU,9.0,8.08e-5
001-00018,001-000182,2016-07-09,EPFU,81.0,0.0
001-00018,001-000182,2016-07-09,LABO,28.0,0.0
001-00018,001-000182,2016-07-09,LACI,54.0,0.0
001-00018,001-000182,2016-07-09,LANO,9.0,1.0
001-00018,001-000182,2016-07-09,MYLU,3.0,1.0
001-00018,001-000182,2016-07-09,MYSE,0.0,1.0
001-00018,001-000182,2016-07-09,NYHU,112.0,0.0
001-00018,001-000182,2016-07-09,PESU,10.0,0.0034138
001-00018,001-000182,2016-07-10,EPFU,82.0,0.0
001-00018,001-000182,2016-07-10,LABO,44.0,0.0
001-00018,001-000182,2016-07-10,LACI,47.0,0.0
001-00018,001-000182,2016-07-10,LANO,17.0,1.0
001-00018,001-000182,2016-07-10,MYLU,6.0,1.0
001-00018,001-000182,2016-07-10,MYSE,4.0,1.878e-4
001-00018,001-000182,2016-07-10,NYHU,176.0,0.0
001-00018,001-000182,2016-07-10,PESU,7.0,0.4305553
001-00018,001-000182,2016-07-11,EPFU,73.0,0.0
001-00018,001-000182,2016-07-11,LABO,43.0,0.0
001-00018,001-000182,2016-07-11,LACI,13.0,0.0053234
001-00018,001-000182,2016-07-11,LANO,9.0,1.0
001-00018,001-000182,2016-07-11,MYLU,37.0,0.0
001-00018,001-000182,2016-07-11,MYSE,1.0,1.0
001-00018,001-000182,2016-07-11,NYHU,130.0,0.0
001-00018,001-000182,2016-07-11,PESU,16.0,1.56e-5
001-00020,001-000201,2016-07-04,EPFU,9.0,0.0
001-00020,001-000201,2016-07-04,LABO,2.0,0.0078069
001-00020,001-000201,2016-07-04,LACI,3.0,0.075015
001-00020,001-000201,2016-07-04,LANO,0.0,1.0
001-00020,001-000201,2016-07-04,MYLU,0.0,1.0
001-00020,001-000201,2016-07-04,MYSE,0.0,1.0
001-00020,001-000201,2016-07-04,NYHU,1.0,0.8844957
001-00020,001-000201,2016-07-04,PESU,0.0,1.0
001-00020,001-000201,2016-07-05,EPFU,15.0,0.0
001-00020,001-000201,2016-07-05,LABO,4.0,1.96e-5
001-00020,001-000201,2016-07-05,LACI,1.0,0.9848386
001-00020,001-000201,2016-07-05,LANO,0.0,1.0
001-00020,001-000201,2016-07-05,MYLU,0.0,1.0
001-00020,001-000201,2016-07-05,MYSE,0.0,1.0
001-00020,001-000201,2016-07-05,NYHU,1.0,1.0
001-00020,001-000201,2016-07-05,PESU,0.0,1.0
001-00020,001-000201,2016-07-06,EPFU,18.0,0.0
001-00020,001-000201,2016-07-06,LABO,0.0,1.0
001-00020,001-000201,2016-07-06,LACI,1.0,0.9998269
001-00020,001-000201,2016-07-06,LANO,0.0,1.0
001-00020,001-000201,2016-07-06,MYLU,1.0,0.1268864
001-00020,001-000201,2016-07-06,MYSE,0.0,1.0
001-00020,001-000201,2016-07-06,NYHU,2.0,0.0560458
001-00020,001-000201,2016-07-06,PESU,0.0,1.0
001-00020,001-000201,2016-07-07,EPFU,2.0,0.0814528
001-00020,001-000201,2016-07-07,LABO,1.0,0.3153612
001-00020,001-000201,2016-07-07,LACI,1.0,0.378576
001-00020,001-000201,2016-07-07,LANO,1.0,0.8836562
001-00020,001-000201,2016-07-07,MYLU,0.0,1.0
001-00020,001-000201,2016-07-07,MYSE,0.0,1.0
001-00020,001-000201,2016-07-07,NYHU,4.0,0.0189598
001-00020,001-000201,2016-07-07,PESU,0.0,1.0
001-00020,001-000201,2016-07-08,EPFU,11.0,0.0
001-00020,001-000201,2016-07-08,LABO,3.0,0.0074809
001-00020,001-000201,2016-07-08,LACI,1.0,0.9135246
001-00020,001-000201,2016-07-08,LANO,1.0,1.0
001-00020,001-000201,2016-07-08,MYLU,0.0,1.0
001-00020,001-000201,2016-07-08,MYSE,0.0,1.0
001-00020,001-000201,2016-07-08,NYHU,6.0,0.0131489
001-00020,001-000201,2016-07-08,PESU,0.0,1.0
001-00020,001-000201,2016-07-09,EPFU,35.0,0.0
001-00020,001-000201,2016-07-09,LABO,0.0,1.0
001-00020,001-000201,2016-07-09,LACI,3.0,0.7788532
001-00020,001-000201,2016-07-09,LANO,0.0,1.0
001-00020,001-000201,2016-07-09,MYLU,0.0,1.0
001-00020,001-000201,2016-07-09,MYSE,0.0,1.0
001-00020,001-000201,2016-07-09,NYHU,3.0,0.0102629
001-00020,001-000201,2016-07-09,PESU,0.0,1.0
001-00020,001-000201,2016-07-10,EPFU,29.0,0.0
001-00020,001-000201,2016-07-10,LABO,0.0,1.0
001-00020,001-000201,2016-07-10,LACI,0.0,1.0
001-00020,001-000201,2016-07-10,LANO,2.0,1.0
001-00020,001-000201,2016-07-10,MYLU,1.0,0.2961376
001-00020,001-000201,2016-07-10,MYSE,0.0,1.0
001-00020,001-000201,2016-07-10,NYHU,8.0,8.3e-6
001-00020,001-000201,2016-07-10,PESU,0.0,1.0
001-00020,001-000201,2016-07-11,EPFU,13.0,0.0
001-00020,001-000201,2016-07-11,LABO,0.0,1.0
001-00020,001-000201,2016-07-11,LACI,3.0,0.1622739
001-00020,001-000201,2016-07-11,LANO,1.0,1.0
001-00020,001-000201,2016-07-11,MYLU,0.0,1.0
001-00020,001-000201,2016-07-11,MYSE,0.0,1.0
001-00020,001-000201,2016-07-11,NYHU,5.0,4.83e-4
001-00020,001-000201,2016-07-11,PESU,0.0,1.0
001-00020,001-000202,2016-07-04,EPFU,46.0,0.0
001-00020,001-000202,2016-07-04,LABO,10.0,0.0
001-00020,001-000202,2016-07-04,LACI,53.0,0.0
001-00020,001-000202,2016-07-04,LANO,14.0,1.0
001-00020,001-000202,2016-07-04,MYLU,0.0,1.0
001-00020,001-000202,2016-07-04,MYSE,0.0,1.0
001-00020,001-000202,2016-07-04,NYHU,2.0,1.0
001-00020,001-000202,2016-07-04,PESU,0.0,1.0
001-00020,001-000202,2016-07-05,EPFU,54.0,0.0
001-00020,001-000202,2016-07-05,LABO,9.0,0.0
001-00020,001-000202,2016-07-05,LACI,36.0,0.0
001-00020,001-000202,2016-07-05,LANO,16.0,0.9999914
001-00020,001-000202,2016-07-05,MYLU,0.0,1.0
001-00020,001-000202,2016-07-05,MYSE,0.0,1.0
001-00020,001-000202,2016-07-05,NYHU,3.0,0.9623307
001-00020,001-000202,2016-07-05,PESU,1.0,0.8240886
001-00020,001-000202,2016-07-06,EPFU,64.0,0.0
001-00020,001-000202,2016-07-06,LABO,3.0,0.074407
001-00020,001-000202,2016-07-06,LACI,17.0,3.48e-5
001-00020,001-000202,2016-07-06,LANO,23.0,0.2625493
001-00020,001-000202,2016-07-06,MYLU,0.0,1.0
001-00020,001-000202,2016-07-06,MYSE,0.0,1.0
001-00020,001-000202,2016-07-06,NYHU,13.0,1.6e-6
001-00020,001-000202,2016-07-06,PESU,0.0,1.0
001-00020,001-000202,2016-07-07,EPFU,18.0,1e-7
001-00020,001-000202,2016-07-07,LABO,18.0,0.0
001-00020,001-000202,2016-07-07,LACI,22.0,0.0
001-00020,001-000202,2016-07-07,LANO,15.0,0.0461247
001-00020,001-000202,2016-07-07,MYLU,0.0,1.0
001-00020,001-000202,2016-07-07,MYSE,0.0,1.0
001-00020,001-000202,2016-07-07,NYHU,5.0,0.9999981
001-00020,001-000202,2016-07-07,PESU,1.0,0.999713
001-00020,001-000202,2016-07-08,EPFU,19.0,1e-7
001-00020,001-000202,2016-07-08,LABO,17.0,0.0
001-00020,001-000202,2016-07-08,LACI,38.0,0.0
001-00020,001-000202,2016-07-08,LANO,15.0,0.2684436
001-00020,001-000202,2016-07-08,MYLU,0.0,1.0
001-00020,001-000202,2016-07-08,MYSE,0.0,1.0
001-00020,001-000202,2016-07-08,NYHU,7.0,0.6445354
001-00020,001-000202,2016-07-08,PESU,0.0,1.0
001-00020,001-000202,2016-07-09,EPFU,89.0,0.0
001-00020,001-000202,2016-07-09,LABO,7.0,1.22e-5
001-00020,001-000202,2016-07-09,LACI,29.0,0.0
001-00020,001-000202,2016-07-09,LANO,35.0,0.0747812
001-00020,001-000202,2016-07-09,MYLU,2.0,0.5435845
001-00020,001-000202,2016-07-09,MYSE,0.0,1.0
001-00020,001-000202,2016-07-09,NYHU,8.0,0.0322318
001-00020,001-000202,2016-07-09,PESU,0.0,1.0
001-00020,001-000202,2016-07-10,EPFU,56.0,0.0
001-00020,001-000202,2016-07-10,LABO,4.0,0.0096189
001-00020,001-000202,2016-07-10,LACI,84.0,0.0
001-00020,001-000202,2016-07-10,LANO,40.0,0.0151674
001-00020,001-000202,2016-07-10,MYLU,1.0,0.9513588
001-00020,001-000202,2016-07-10,MYSE,0.0,1.0
001-00020,001-000202,2016-07-10,NYHU,14.0,7.2e-6
001-00020,001-000202,2016-07-10,PESU,4.0,0.0044293
001-00020,001-000202,2016-07-11,EPFU,44.0,0.0
001-00020,001-000202,2016-07-11,LABO,0.0,1.0
001-00020,001-000202,2016-07-11,LACI,8.0,0.0689782
001-00020,001-000202,2016-07-11,LANO,19.0,0.0791626
001-00020,001-000202,2016-07-11,MYLU,0.0,1.0
001-00020,001-000202,2016-07-11,MYSE,0.0,1.0
001-00020,001-000202,2016-07-11,NYHU,2.0,0.0470523
001-00020,001-000202,2016-07-11,PESU,0.0,1.0
001-00034,001-000341,2016-07-04,EPFU,24.0,0.0
001-00034,001-000341,2016-07-04,LABO,18.0,0.0
001-00034,001-000341,2016-07-04,LACI,17.0,0.0
001-00034,001-000341,2016-07-04,LANO,4.0,1.0
001-00034,001-000341,2016-07-04,MYLU,3.0,0.942269
001-00034,001-000341,2016-07-04,MYSE,7.0,0.0
001-00034,001-000341,2016-07-04,NYHU,47.0,0.0
001-00034,001-000341,2016-07-04,PESU,3.0,0.5506396
001-00034,001-000341,2016-07-05,EPFU,54.0,0.0
001-00034,001-000341,2016-07-05,LABO,6.0,0.009566
001-00034,001-000341,2016-07-05,LACI,26.0,0.0
001-00034,001-000341,2016-07-05,LANO,6.0,1.0
001-00034,001-000341,2016-07-05,MYLU,1.0,1.0
001-00034,001-000341,2016-07-05,MYSE,21.0,0.0
001-00034,001-000341,2016-07-05,NYHU,43.0,0.0
001-00034,001-000341,2016-07-05,PESU,5.0,0.0074443
001-00034,001-000341,2016-07-06,EPFU,19.0,0.0
001-00034,001-000341,2016-07-06,LABO,12.0,7e-6
001-00034,001-000341,2016-07-06,LACI,17.0,0.0
001-00034,001-000341,2016-07-06,LANO,8.0,0.819869
001-00034,001-000341,2016-07-06,MYLU,0.0,1.0
001-00034,001-000341,2016-07-06,MYSE,5.0,0.0
001-00034,001-000341,2016-07-06,NYHU,63.0,0.0
001-00034,001-000341,2016-07-06,PESU,1.0,1.0
001-00034,001-000341,2016-07-07,EPFU,42.0,0.0
001-00034,001-000341,2016-07-07,LABO,7.0,0.1876634
001-00034,001-000341,2016-07-07,LACI,58.0,0.0
001-00034,001-000341,2016-07-07,LANO,7.0,1.0
001-00034,001-000341,2016-07-07,MYLU,7.0,0.0234655
001-00034,001-000341,2016-07-07,MYSE,11.0,0.0
001-00034,001-000341,2016-07-07,NYHU,107.0,0.0
001-00034,001-000341,2016-07-07,PESU,0.0,1.0
001-00034,001-000341,2016-07-08,EPFU,46.0,0.0
001-00034,001-000341,2016-07-08,LABO,67.0,0.0
001-00034,001-000341,2016-07-08,LACI,189.0,0.0
001-00034,001-000341,2016-07-08,LANO,37.0,0.9757994
001-00034,001-000341,2016-07-08,MYLU,1.0,1.0
001-00034,001-000341,2016-07-08,MYSE,6.0,4e-7
001-00034,001-000341,2016-07-08,NYHU,339.0,0.0
001-00034,001-000341,2016-07-08,PESU,1.0,1.0
001-00034,001-000341,2016-07-09,EPFU,89.0,0.0
001-00034,001-000341,2016-07-09,LABO,23.0,0.0
001-00034,001-000341,2016-07-09,LACI,115.0,0.0
001-00034,001-000341,2016-07-09,LANO,23.0,1.0
001-00034,001-000341,2016-07-09,MYLU,3.0,1.0
001-00034,001-000341,2016-07-09,MYSE,6.0,1e-7
001-00034,001-000341,2016-07-09,NYHU,69.0,0.0
001-00034,001-000341,2016-07-09,PESU,2.0,1.0
001-00034,001-000341,2016-07-10,EPFU,83.0,0.0
001-00034,001-000341,2016-07-10,LABO,11.0,0.0045664
001-00034,001-000341,2016-07-10,LACI,29.0,0.0
001-00034,001-000341,2016-07-10,LANO,14.0,1.0
001-00034,001-000341,2016-07-10,MYLU,5.0,0.4593174
001-00034,001-000341,2016-07-10,MYSE,5.0,3.1e-6
001-00034,001-000341,2016-07-10,NYHU,117.0,0.0
001-00034,001-000341,2016-07-10,PESU,7.0,0.0147285
001-00034,001-000341,2016-07-11,EPFU,64.0,0.0
001-00034,001-000341,2016-07-11,LABO,5.0,0.0958656
001-00034,001-000341,2016-07-11,LACI,3.0,1.0
001-00034,001-000341,2016-07-11,LANO,1.0,1.0
001-00034,001-000341,2016-07-11,MYLU,3.0,0.5116748
001-00034,001-000341,2016-07-11,MYSE,3.0,4.94e-4
001-00034,001-000341,2016-07-11,NYHU,53.0,0.0
001-00034,001-000341,2016-07-11,PESU,8.0,3.02e-5
001-00034,001-000342,2016-07-04,EPFU,1.0,0.6454488
001-00034,001-000342,2016-07-04,LABO,0.0,1.0
001-00034,001-000342,2016-07-04,LACI,6.0,3e-7
001-00034,001-000342,2016-07-04,LANO,0.0,1.0
001-00034,001-000342,2016-07-04,MYLU,0.0,1.0
001-00034,001-000342,2016-07-04,MYSE,1.0,0.022424
001-00034,001-000342,2016-07-04,NYHU,1.0,0.5115929
001-00034,001-000342,2016-07-04,PESU,6.0,0.0
001-00034,001-000342,2016-07-05,EPFU,1.0,0.3025593
001-00034,001-000342,2016-07-05,LABO,0.0,1.0
001-00034,001-000342,2016-07-05,LACI,2.0,0.0170988
001-00034,001-000342,2016-07-05,LANO,0.0,1.0
001-00034,001-000342,2016-07-05,MYLU,0.0,1.0
001-00034,001-000342,2016-07-05,MYSE,1.0,0.0223159
001-00034,001-000342,2016-07-05,NYHU,3.0,0.0103391
001-00034,001-000342,2016-07-05,PESU,0.0,1.0
001-00034,001-000342,2016-07-06,EPFU,5.0,2.748e-4
001-00034,001-000342,2016-07-06,LABO,0.0,1.0
001-00034,001-000342,2016-07-06,LACI,2.0,0.1441592
001-00034,001-000342,2016-07-06,LANO,1.0,1.0
